time,seconds_elapsed,z,y,x
1715093181108406500,0.205406494140625,9.408248901367188,6.26104736328125,-0.6855010986328125
1715093181127263700,0.224263671875,9.0946044921875,6.0312042236328125,-0.546630859375
1715093181137273600,0.234273681640625,8.634918212890625,5.5882720947265625,-0.33355712890625
1715093181147252700,0.244252685546875,8.38592529296875,5.521240234375,-0.472412109375
1715093181157262600,0.2542626953125,8.251846313476562,5.6936187744140625,-0.5753631591796875
1715093181167241700,0.26424169921875,8.203964233398438,5.80615234375,-0.7908477783203125
1715093181177221000,0.27422119140625,8.306915283203125,5.801361083984375,-0.920135498046875
1715093181187200300,0.2842001953125,8.39788818359375,5.7630615234375,-0.9177398681640625
1715093181197179400,0.294179443359375,8.582244873046875,5.7151641845703125,-0.8961944580078125
1715093181207158800,0.30415869140625,8.65167236328125,5.7127685546875,-0.8770294189453125
1715093181217138000,0.314137939453125,8.469711303710938,5.7462921142578125,-0.900970458984375
1715093181227117300,0.324117431640625,8.2398681640625,5.8420562744140625,-0.8746337890625
1715093181237066000,0.33406591796875,8.067489624023438,5.8564300537109375,-0.836334228515625
1715093181247045000,0.344045166015625,7.7945556640625,5.8396759033203125,-0.8028106689453125
1715093181257024500,0.3540244140625,7.6556854248046875,5.892333984375,-0.69268798828125
1715093181267003600,0.364003662109375,7.727508544921875,6.01922607421875,-0.5657958984375
1715093181276983000,0.373983154296875,7.746673583984375,6.064727783203125,-0.5634002685546875
1715093181286962200,0.383962158203125,7.7658233642578125,6.0479583740234375,-0.486785888671875
1715093181296910800,0.393910888671875,7.959747314453125,5.95458984375,-0.477203369140625
1715093181306890200,0.40389013671875,8.120162963867188,5.9354400634765625,-0.45086669921875
1715093181316869400,0.413869384765625,8.074676513671875,5.578704833984375,-0.477203369140625
1715093181326848800,0.423848876953125,8.089035034179688,5.5811004638671875,-0.31439208984375
1715093181336797400,0.43379736328125,8.18719482421875,5.5499725341796875,-0.2425689697265625
1715093181346776600,0.443776611328125,8.32366943359375,5.5284271240234375,-0.297637939453125
1715093181356756000,0.453755859375,8.383529663085938,5.652923583984375,-0.2784881591796875
1715093181366704600,0.46370458984375,8.409866333007812,5.8133392333984375,-0.38861083984375
1715093181376684000,0.47368408203125,8.342819213867188,5.669677734375,-0.328765869140625
1715093181386663200,0.4836630859375,8.326065063476562,5.6984100341796875,-0.4532623291015625
1715093181396611800,0.49361181640625,8.084243774414062,5.818115234375,-0.1300506591796875
1715093181406591200,0.50359130859375,8.278182983398438,6.064727783203125,-0.572967529296875
1715093181416570400,0.5135703125,8.338043212890625,5.9881134033203125,-0.529876708984375
1715093181426519000,0.52351904296875,8.244659423828125,5.8731842041015625,-0.4317169189453125
1715093181436498400,0.53349853515625,8.148895263671875,5.8779754638671875,-0.38861083984375
1715093181446477600,0.5434775390625,8.029190063476562,5.897125244140625,-0.398193359375
1715093181456426200,0.55342626953125,8.019607543945312,6.086273193359375,-0.60888671875
1715093181466405600,0.563405517578125,7.7610321044921875,6.033599853515625,-0.5801544189453125
1715093181476354300,0.573354248046875,7.6293487548828125,5.9857177734375,-0.472412109375
1715093181486333400,0.58333349609375,7.59344482421875,5.9737396240234375,-0.41973876953125
1715093181496312800,0.593312744140625,7.478515625,5.9306488037109375,-0.3694610595703125
1715093181506261500,0.603261474609375,7.4354248046875,5.8516387939453125,-0.2186279296875
1715093181516241000,0.613240966796875,7.4354248046875,5.7726287841796875,-0.192291259765625
1715093181526220000,0.623219970703125,7.59344482421875,5.73193359375,-0.1898956298828125
1715093181536168700,0.633168701171875,7.85919189453125,5.7199554443359375,-0.2042694091796875
1715093181546148000,0.643148193359375,7.8615875244140625,5.504486083984375,-0.0677947998046875
1715093181556127200,0.653127197265625,7.9022979736328125,5.379974365234375,0.0638885498046875
1715093181566076000,0.663075927734375,7.8304595947265625,5.209991455078125,-0.065399169921875
1715093181576055300,0.67305517578125,7.811309814453125,4.728759765625,-0.0821533203125
1715093181586034400,0.683034423828125,7.7346954345703125,5.241119384765625,0.3607635498046875
1715093181596013800,0.693013916015625,7.5240020751953125,5.53082275390625,0.0686798095703125
1715093181605962500,0.70296240234375,7.3803558349609375,5.6768646240234375,-0.1994781494140625
1715093181615941600,0.712941650390625,7.2654266357421875,5.6601104736328125,-0.37664794921875
1715093181625921000,0.722921142578125,7.3444366455078125,5.6888275146484375,-0.5107269287109375
1715093181635872000,0.7328720703125,7.4378204345703125,5.82769775390625,-0.7429656982421875
1715093181645855500,0.74285546875,7.4857025146484375,5.9976806640625,-0.8866119384765625
1715093181655834600,0.752834716796875,7.6078033447265625,5.9617767333984375,-1.068572998046875
1715093181665783600,0.762783447265625,7.78497314453125,5.9952850341796875,-1.20025634765625
1715093181675762700,0.7727626953125,7.947784423828125,6.1317596435546875,-1.2960205078125
1715093181685742000,0.7827421875,7.8927154541015625,6.32330322265625,-1.3367156982421875
1715093181695690800,0.792690673828125,7.837646484375,6.3735809326171875,-1.511505126953125
1715093181705670000,0.802669921875,8.00762939453125,6.0000762939453125,-1.3774261474609375
1715093181715649300,0.812649169921875,7.8089141845703125,5.3225250244140625,-0.9225311279296875
1715093181725598000,0.822597900390625,7.852020263671875,5.2219696044921875,-0.793243408203125
1715093181735577000,0.8325771484375,8.031585693359375,5.432647705078125,-0.893798828125
1715093181745526000,0.842526123046875,8.275787353515625,5.569122314453125,-0.889007568359375
1715093181755505200,0.852505126953125,8.223114013671875,5.3536529541015625,-0.8554840087890625
1715093181765484300,0.862484375,8.388320922851562,5.22674560546875,-0.6400146484375
