time,seconds_elapsed,z,y,x
1713358309660301800,20.8943017578125,5.44006872177124,-6.591855049133301,1.5156443119049072
1713358309670281000,20.904281005859374,5.214370250701904,-7.489877700805664,0.5336500406265259
1713358309680229600,20.914229736328124,0.669956386089325,-6.795302391052246,-2.8481345176696777
1713358309690209000,20.924208984375,-5.831310749053955,-5.2081298828125,-6.876409530639648
1713358309700188200,20.934188232421874,-10.323134422302246,-1.8967485427856445,-6.7831854820251465
1713358309710167600,20.94416748046875,-12.245850563049316,1.0561437606811523,-2.7457730770111084
1713358309720116200,20.9541162109375,-8.952738761901855,1.3189029693603516,0.18427026271820068
1713358309730095400,20.964095458984374,-3.2149062156677246,0.654292106628418,2.1433873176574707
1713358309740074800,20.97407470703125,0.7404388189315796,0.8706445693969727,4.044095993041992
1713358309750023400,20.9840234375,2.9078359603881836,1.8889150619506836,4.455959320068359
1713358309760002800,20.9940029296875,1.3449238538742065,3.2560205459594727,2.788818836212158
1713358309769982000,21.00398193359375,-0.7774645090103149,4.520066261291504,0.6550793051719666
1713358309779930600,21.0139306640625,-0.6667628288269043,5.2097320556640625,-0.29421794414520264
1713358309789910000,21.023909912109374,1.211300015449524,4.5132856369018555,-2.0822958946228027
1713358309799889200,21.03388916015625,3.8916537761688232,2.974087715148926,-5.911996364593506
1713358309809837800,21.043837890625,3.433577060699463,1.9519290924072266,-8.857601165771484
1713358309819817200,21.053817138671874,2.1854634284973145,0.7320413589477539,-12.071385383605957
1713358309829796400,21.06379638671875,-0.2447953224182129,-0.6585197448730469,-12.869514465332031
1713358309839745000,21.0737451171875,-2.1279354095458984,-1.1544599533081055,-9.147002220153809
1713358309849724400,21.083724365234374,-0.9021844863891602,0.23550128936767578,-4.095087051391602
1713358309859703600,21.09370361328125,1.322551965713501,2.088484764099121,-1.4768506288528442
1713358309869652200,21.10365234375,2.2627739906311035,3.0318593978881836,0.54998379945755
1713358309879631600,21.113631591796874,2.323817253112793,2.9489784240722656,1.2667937278747559
1713358309889580300,21.123580322265624,2.512284755706787,2.6810436248779297,1.4361658096313477
1713358309899559700,21.1335595703125,2.3189620971679688,2.369532585144043,1.4688817262649536
1713358309909538800,21.143538818359374,1.0752489566802979,1.4792165756225586,1.2420295476913452
1713358309919487500,21.153487548828124,-0.1375521421432495,0.32161712646484375,1.0434726476669312
1713358309929467000,21.163466796875,-1.2110105752944946,-0.7286300659179688,0.9075503945350647
1713358309939446000,21.173446044921874,-1.9988234043121338,-1.629953384399414,0.7019569277763367
1713358309949394700,21.183394775390624,-2.1012001037597656,-1.9891128540039062,0.7199659943580627
1713358309959374000,21.1933740234375,-1.9853991270065308,-1.5112838745117188,1.062723159790039
1713358309969353200,21.203353271484374,-1.7584967613220215,-0.7119379043579102,1.1259015798568726
1713358309979332600,21.21333251953125,-1.3073840141296387,-0.06952476501464844,0.8878874778747559
1713358309989281300,21.22328125,-0.6245489120483398,0.39026451110839844,0.43973714113235474
1713358309999260400,21.233260498046874,0.009093284606933594,0.6227607727050781,-0.1353129744529724
1713358310009239800,21.24323974609375,0.6060562133789062,0.8510408401489258,-0.5834773778915405
1713358310019188500,21.2531884765625,1.1922932863235474,1.1377458572387695,-0.7224651575088501
1713358310029167600,21.263167724609374,1.6516609191894531,1.3328733444213867,-0.43177330493927
1713358310039147000,21.27314697265625,1.7479108572006226,1.3245019912719727,-0.2636040449142456
1713358310049095700,21.283095703125,1.8026596307754517,1.2516546249389648,0.12846899032592773
1713358310059075000,21.293074951171874,1.7867002487182617,1.0282258987426758,0.4252482056617737
1713358310069054200,21.30305419921875,1.7994142770767212,0.7738361358642578,0.7319579720497131
1713358310079003000,21.3130029296875,1.9312903881072998,0.6510295867919922,0.897137463092804
1713358310088982300,21.322982177734374,2.1474967002868652,0.5017528533935547,0.7855950593948364
1713358310098961400,21.33296142578125,2.263882637023926,0.5196084976196289,0.6329118609428406
1713358310108910000,21.34291015625,2.355890989303589,0.5654926300048828,0.5685386657714844
1713358310118889500,21.352889404296874,2.9146013259887695,0.5247917175292969,0.43310070037841797
1713358310128868600,21.36286865234375,3.8742644786834717,0.4110431671142578,0.49207979440689087
1713358310138817300,21.3728173828125,4.380028247833252,0.27169036865234375,1.014901876449585
1713358310148796700,21.382796630859374,4.443106651306152,0.13634395599365234,1.2759572267532349
1713358310158775800,21.39277587890625,4.0915374755859375,0.07643604278564453,1.377236008644104
1713358310168724700,21.402724853515625,3.2167184352874756,-0.060329437255859375,1.3591302633285522
1713358310178704000,21.412703857421874,2.32882022857666,-0.38994503021240234,1.110039472579956
1713358310188683000,21.42268310546875,1.7985222339630127,-0.8121652603149414,0.8521437644958496
1713358310198632000,21.4326318359375,1.49749755859375,-1.3792142868041992,0.3070325255393982
1713358310208611000,21.442611083984374,1.3400852680206299,-1.6409120559692383,0.010315954685211182
1713358310218559700,21.452559814453124,1.0088441371917725,-1.4148073196411133,0.1264246106147766
1713358310228539100,21.4625390625,0.6631617546081543,-0.9207296371459961,0.6770074367523193
1713358310238518300,21.472518310546874,0.30541133880615234,-0.8561134338378906,1.1092681884765625
1713358310248497700,21.48249755859375,-0.09782958030700684,-0.8978433609008789,1.2848968505859375
1713358310258446300,21.4924462890625,-0.9439655542373657,-0.950383186340332,1.5258135795593262
1713358310268425500,21.502425537109374,-1.6990861892700195,-0.9069070816040039,1.533405065536499
1713358310278404900,21.51240478515625,-1.913267970085144,-1.0695734024047852,0.9794365763664246
1713358310288384000,21.522384033203124,-1.5276252031326294,-0.8577547073364258,-0.23303043842315674
1713358310298332700,21.532332763671874,-1.473728895187378,-0.5886249542236328,-1.9697415828704834
1713358310308312000,21.54231201171875,-1.5574898719787598,-0.4134702682495117,-3.4884164333343506
1713358310318291200,21.552291259765624,-1.497939109802246,-0.12678909301757812,-4.728766918182373
1713358310328239900,21.562239990234374,-1.8050463199615479,-0.018105506896972656,-5.877590656280518
1713358310338219300,21.57221923828125,-2.1250967979431152,-0.18055152893066406,-6.448328018188477
1713358310348198400,21.582198486328124,-2.7951669692993164,-0.6433277130126953,-6.5671706199646
1713358310358147300,21.592147216796874,-3.8580541610717773,-1.4145593643188477,-6.6674652099609375
1713358310368126500,21.60212646484375,-6.195539951324463,-1.777970314025879,-7.169294834136963
1713358310378105600,21.612105712890624,-4.092536926269531,-3.0863895416259766,-5.7083845138549805
1713358310388054500,21.622054443359374,-4.779630184173584,-3.350461006164551,-3.988569974899292
1713358310398033700,21.63203369140625,-4.546646595001221,-3.089688301086426,-0.617437481880188
1713358310407982300,21.641982421875,-4.557750225067139,-2.2558717727661133,1.6827168464660645
1713358310417961700,21.651961669921874,-4.376161098480225,-1.0909662246704102,3.2918777465820312
1713358310427940900,21.66194091796875,-6.7520904541015625,-0.7930459976196289,5.836636066436768
1713358310437889500,21.6718896484375,-7.362183570861816,-2.025930404663086,5.4630818367004395
1713358310447869000,21.681868896484374,-6.710320472717285,-1.6638298034667969,4.8052778244018555
