time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1713358253185000000,0.2,45,1.5,2.9239604473114014,59.42399978637695,0,0,257.8999938964844,19.9170412,50.0657362
1713358258169000000,5.184,45,1.5,3.9826273918151855,61.762001037597656,1.120750904083252,323.8416748046875,255.1999969482422,19.9167263,50.0660128
1713358263200000000,10.215,45,1.5,5.024328231811523,30.833999633789062,1.6617529392242432,337.3643493652344,257.8999938964844,19.9166833,50.0661197
1713358265657049900,12.6720498046875,45,1.5,4.997278690338135,41.47100067138672,1.4059137105941772,336.56365966796875,257.8999938964844,19.9166683,50.0661398
1713358266355871200,13.370871337890625,45,0.42314228415489197,4.997278690338135,45.08300018310547,1.3313926458358765,201.65020751953125,257.8999938964844,19.9166688,50.0660966
1713358266733696500,13.748696533203125,45,0.43724754452705383,4.785964488983154,46.91400146484375,1.3588417768478394,201.86843872070312,257.8999938964844,19.9166688,50.0660971
1713358267460224300,14.475224365234375,45,0.27681398391723633,4.785964488983154,47.922000885009766,1.328112244606018,181.5097198486328,257.8999938964844,19.9166674,50.0660961
1713358267819236400,14.834236328125,45,0.3083187937736511,4.797111988067627,48.619998931884766,1.3259533643722534,176.24314880371094,257.8999938964844,19.9166688,50.0660977
1713358268496807000,15.511806884765624,45,0.23574982583522797,4.797111988067627,52.071998596191406,1.3310965299606323,173.87461853027344,257.8999938964844,19.9166682,50.0660956
1713358269015033600,16.03003369140625,45,0.276523232460022,4.809032917022705,52.0369987487793,1.3299769163131714,170.5930938720703,257.8999938964844,19.9166682,50.0660946
1713358269493080000,16.508080078125,45,0.27233660221099854,4.809032917022705,51.99300003051758,1.346997857093811,174.30615234375,257.8999938964844,19.9166674,50.0660937
1713358269531724800,16.546724853515624,45,0.27233660221099854,6.001763343811035,51.96099853515625,1.3453178405761719,176.38449096679688,255.1999969482422,19.9166658,50.0660974
1713358270086527000,17.10152685546875,45,0.2920539975166321,9.978440284729004,51.29199981689453,1.3051939010620117,163.65948486328125,257.8999938964844,19.9166885,50.0661262
