time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1713358380207000000,0.224,45,1.5,2.712440013885498,30.190000534057617,0,0,245.89999389648438,19.916351,50.0653719
1713358384072802800,4.089802734375,0,1.3748090267181396,2.783723831176758,27.42300033569336,0.02679011970758438,0,245.89999389648438,19.9163477,50.0653745
1713358385070716000,5.0877158203125,0,1.4299999475479126,2.8099422454833984,25.42799949645996,0.0209834985435009,0,245.89999389648438,19.9163479,50.0653745
1713358386069126400,6.08612646484375,0,1.6415846347808838,2.8211004734039307,22.868999481201172,0.059322673827409744,0,245.89999389648438,19.9163513,50.0653728
1713358387055565300,7.0725654296875,45,1.5,2.738555431365967,26.726999282836914,0.6522407531738281,280.7381591796875,245.89999389648438,19.9163156,50.0653777
1713358387081593000,7.098593017578125,45,1.5,2.78117036819458,27.395000457763672,1.0302329063415527,278.760986328125,245.89999389648438,19.9162955,50.0653789
1713358387989633000,8.006633056640625,45,0.4029862582683563,2.78117036819458,27.840999603271484,0.6082472205162048,346.288330078125,245.89999389648438,19.916293,50.0653867
1713358388073592600,8.090592529296876,45,0.4081346094608307,2.7524986267089844,27.56399917602539,0.607574999332428,354.6015319824219,245.89999389648438,19.9162887,50.0653852
1713358388408189000,8.42518896484375,45,0.33607181906700134,2.7524986267089844,27.336000442504883,0.6396322846412659,340.9166259765625,245.89999389648438,19.9162858,50.0653854
1713358389069184500,9.0861845703125,45,0.3613912761211395,2.756359100341797,26.884000778198242,0.6494189500808716,338.98175048828125,245.89999389648438,19.9162861,50.0653858
1713358389265084000,9.282083984375,45,0.3613912761211395,2.756359100341797,26.732999801635742,0.6502103805541992,338.8440246582031,245.89999389648438,19.9162871,50.0653846
1713358389683710500,9.70071044921875,45,0.358805388212204,2.756359100341797,26.368999481201172,0.7378232479095459,329.767333984375,245.89999389648438,19.9162875,50.0653859
1713358390086522400,10.1035224609375,45,0.3578035831451416,2.7665324211120605,26.381000518798828,0.7470574378967285,331.2864685058594,245.89999389648438,19.916286,50.0653881
1713358390551411200,10.5684111328125,45,0.28980937600135803,2.7665324211120605,25.886999130249023,0.8556715250015259,331.2479553222656,245.89999389648438,19.9162852,50.0653904
1713358390989563400,11.0065634765625,45,0.3161747455596924,2.7665324211120605,25.492000579833984,0.8693864345550537,328.94415283203125,245.89999389648438,19.916284,50.0653928
1713358391067322600,11.084322509765625,45,0.3212968409061432,2.818438768386841,25.075000762939453,0.8654294013977051,328.9105529785156,245.89999389648438,19.9162805,50.0653941
1713358391785645000,11.80264501953125,45,0.28255078196525574,2.176560163497925,24.746000289916992,0.8884347677230835,326.59466552734375,245.89999389648438,19.9162785,50.0653951
1713358391867111700,11.884111572265626,45,0.3068808913230896,2.176560163497925,24.31100082397461,0.9167057275772095,318.34759521484375,245.89999389648438,19.9162338,50.0654082
1713358392069851600,12.0868515625,45,0.3379652500152588,2.1762583255767822,22.70400047302246,0.9245792627334595,318.7021789550781,245.89999389648438,19.9162084,50.0654116
1713358392266353700,12.283353759765625,45,0.3379652500152588,2.1762583255767822,21.691999435424805,0.9264121651649475,319.1424865722656,245.89999389648438,19.9161921,50.065414
1713358393068037000,13.085037109375,45,0.2730005085468292,2.1895339488983154,20.679000854492188,0.9911462664604187,319.23150634765625,245.89999389648438,19.9161673,50.0654219
1713358393102690600,13.119690673828124,45,0.2730005085468292,2.1895339488983154,19.96500015258789,0.9952768683433533,319.2203369140625,245.89999389648438,19.9161562,50.0654239
1713358393532966700,13.549966552734375,45,0.20503070950508118,2.1895339488983154,19.29400062561035,1.0203734636306763,316.7218017578125,245.89999389648438,19.9161426,50.0654283
1713358394070565000,14.087565185546875,45,0.24169707298278809,2.210462808609009,18.740999221801758,1.0489468574523926,308.888427734375,245.89999389648438,19.9161219,50.0654344
1713358394410027000,14.427027099609376,45,0.23243729770183563,2.210462808609009,18.19300079345703,1.0397428274154663,307.1817932128906,245.89999389648438,19.9161072,50.0654381
1713358394828230100,14.845230224609375,45,0.23243729770183563,2.210462808609009,17.679000854492188,1.036622405052185,307.1922302246094,245.89999389648438,19.9160943,50.0654417
1713358395068373800,15.085373779296875,45,0.27111008763313293,2.220485210418701,17.48200035095215,1.0423070192337036,304.9062805175781,245.89999389648438,19.916079,50.0654448
1713358395685508600,15.702508544921875,45,0.23009635508060455,2.220485210418701,16.451000213623047,1.0258958339691162,305.5565490722656,245.89999389648438,19.9160591,50.0654497
1713358396067792400,16.08479248046875,45,0.22795552015304565,2.228065252304077,15.513999938964844,1.0310524702072144,304.17291259765625,245.89999389648438,19.9160392,50.0654531
1713358396124348700,16.1413486328125,45,0.25788015127182007,2.228065252304077,15.364999771118164,1.0315771102905273,303.9719543457031,245.89999389648438,19.9160295,50.0654541
1713358396690613200,16.70761328125,45,0.23876410722732544,2.14084529876709,15.246000289916992,1.0407898426055908,303.33123779296875,245.89999389648438,19.9160219,50.0654549
1713358396971496700,16.98849658203125,45,0.24319303035736084,2.14084529876709,14.923999786376953,1.0650594234466553,304.8336486816406,245.89999389648438,19.9159894,50.0654675
1713358397074276900,17.09127685546875,45,0.2420749068260193,2.177133560180664,14.574999809265137,1.070515513420105,302.8165588378906,245.89999389648438,19.9159777,50.0654687
1713358397410680000,17.42768017578125,45,0.1945449709892273,2.177133560180664,14.21399974822998,1.0595842599868774,302.3840026855469,245.89999389648438,19.9159672,50.0654708
